userName,content,score,thumbsUpCount,reviewCreatedVersion,replyContent,appVersion,date,avod_end
김재용,좋아요,5,0,3.67.0,"안녕하세요, 라프텔 고객센터입니다. 고객님께서 만족하셨다니 저희도 기쁘고 보람을 느낍니다. 앞으로도 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다. 감사합니다!",3.67.0,2025-07-06 10:44:44,after
김주희,안녕하세요 지금까지 라프텔이 무료여서 편하게 사용하고 있었는데 갑자기 애니들이 전부 멤버쉽으로 바뀌어서 못보게 되어 아쉽네요,3,2,,"안녕하세요, 라프텔 고객센터입니다. 광고 보고 무료 보기는 관련 계약 종료로 인해 서비스 종료되었습니다. 해당 서비스 종료 이후에도, 라프텔에서 제공하는 콘텐츠는 멤버십 구독 또는 개별 작품 구매를 통해 계속해서 이용하실 수 있습니다. 또한, 분분 미션을 완료하시면 무료 멤버십 시간을 받을 수 있는 이벤트는 계속 진행 중이니, 관심 있으시다면 한 번 살펴보셔도 좋을 것 같습니다. ▶︎ https://help.laftel.net/hc/ko/articles/6011122408463",,2025-07-05 18:10:29,after
정유주,다 좋은데.. 여러 기기에서 한 계정으로 로그인이 되면 좋겠습니다..!,4,0,3.67.0,"안녕하세요, 라프텔 고객센터입니다. 긍정적인 리뷰 감사합니다. 라프텔은 현재 하나의 계정으로 여러 기기에서 로그인해 이용하실 수 있으니 참고 부탁드립니다.",3.67.0,2025-07-05 15:57:26,after
나루,좋은 애니메이션이 많아요,5,0,3.67.0,"안녕하세요, 라프텔 고객센터입니다. 고객님께서 만족하셨다니 저희도 기쁘고 보람을 느낍니다. 앞으로도 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다. 감사합니다!",3.67.0,2025-07-04 23:48:13,after
채윤우,너무 좋아여,5,1,3.67.0,"안녕하세요, 라프텔 고객센터입니다. 고객님께서 만족하셨다니 저희도 기쁘고 보람을 느낍니다. 앞으로도 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다. 감사합니다!",3.67.0,2025-07-04 22:32:29,after
유명환,👍👍👍,5,0,3.67.0,"안녕하세요, 라프텔 고객센터입니다. 고객님께서 만족하셨다니 저희도 기쁘고 보람을 느낍니다. 앞으로도 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다. 감사합니다!",3.67.0,2025-07-04 19:29:49,after
노계장,걍 완벽,5,1,3.67.0,"안녕하세요, 라프텔 고객센터입니다. 고객님께서 만족하셨다니 저희도 기쁘고 보람을 느낍니다. 앞으로도 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다. 감사합니다!",3.67.0,2025-07-04 17:04:28,after
wnjwd vilwosk,맴버쉽 가입해서 맨날본 사람으로써 내가 원하는 만화가 없는것 말고는 다 좋다고 생각함,5,1,3.67.0,"안녕하세요, 라프텔 고객센터입니다. 라프텔은 애니메이션 전문 스트리밍 서비스로, 더 많은 작품을 확보하고 고객님께서 원하시는 콘텐츠를 제공하기 위해 끊임없이 노력하고 있습니다. 앞으로도 고객님의 기대에 부응하는 서비스를 제공할 수 있도록 최선을 다하겠습니다. 제안 페이지를 통해 요청해 주시면 담당 부서에서 세심히 검토하고 있습니다. ▶︎ 라프텔에 보고 싶은 작품 제안하기: https://laftel.net/form/request/new-item",3.67.0,2025-07-04 01:04:36,after
최종권,"앱이 무거움, 오프라인 저장할때 wifi일때 할지 데이터 일때도 할지 설정하는게 없음 (덕분에 다운받고 있는지도 모르고 있다가 데이터 소진), 인터넷 상태와 무관하게 오프라인 저장 속도가 너무 느림, 재생중 반복적으로 멈췄다 재생되는 버그가 있음",2,2,3.67.0,"안녕하세요, 라프텔 고객센터입니다. 이용 불편을 드려 송구합니다. 말씀해주신 의견은 내부적으로 참고하여 개선 방향을 검토하겠습니다. 저장 속도 및 재생 버그는 일시적인 네트워크 또는 기기 환경과 관련된 경우도 있어, 앱을 최신 버전으로 업데이트하시고 한 번 삭제 후 재설치해 보시는 것을 권장드립니다. 안정적인 시청 경험을 드릴 수 있도록 지속적으로 개선해 나가겠습니다. 감사합니다.",3.67.0,2025-07-03 23:07:50,after
정혜나,광고 3분마다 나와도 볼게요... 광고 무료 부활시켜주시면 애니와 광고 모두 감사하게 보겠습니다,5,3,3.67.0,"안녕하세요, 라프텔 고객센터입니다. 광고 보고 무료 보기는 관련 계약 종료로 인해 서비스 종료되었습니다. 해당 서비스 종료 이후에도, 라프텔에서 제공하는 콘텐츠는 멤버십 구독 또는 개별 작품 구매를 통해 계속해서 이용하실 수 있습니다. 또한, 분분 미션을 완료하시면 무료 멤버십 시간을 받을 수 있는 이벤트는 계속 진행 중이니, 관심 있으시다면 한 번 살펴보셔도 좋을 것 같습니다. ▶︎ https://help.laftel.net/hc/ko/articles/6011122408463",3.67.0,2025-07-02 16:00:12,after
김태윤,굿,5,0,3.67.0,"안녕하세요, 라프텔 고객센터입니다. 고객님께서 만족하셨다니 저희도 기쁘고 보람을 느낍니다. 앞으로도 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다. 감사합니다!",3.67.0,2025-07-02 12:15:50,after
임정섭,사랑해요,5,0,3.67.0,"안녕하세요, 라프텔 고객센터입니다. 고객님께서 만족하셨다니 저희도 기쁘고 보람을 느낍니다. 앞으로도 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다. 감사합니다!",3.67.0,2025-07-02 00:39:35,after
레이,굳,4,0,3.67.0,"안녕하세요, 라프텔 고객센터입니다. 고객님께서 만족하셨다니 저희도 기쁘고 보람을 느낍니다. 앞으로도 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다. 감사합니다!",3.67.0,2025-07-01 05:12:49,after
김아진,자막 퀄리티가 우선 너무 좋아요. 근데 하나부터 열까지 유명 애니든 안유명한 애니든 거의 전부 멤버십을 가입해야하는 점이 좀 아쉽네요.,3,1,3.67.0,"안녕하세요, 라프텔 고객센터입니다. 고객님의 긍정적인 말씀은 저희에게 큰 응원이 됩니다. 만족스러운 경험을 하셨다니 저희도 매우 뿌듯합니다. 앞으로도 지속적으로 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다. 감사합니다!",3.67.0,2025-06-30 08:32:21,after
송치훈,굳,5,0,3.67.0,"안녕하세요, 라프텔 고객센터입니다. 고객님께서 만족하셨다니 저희도 기쁘고 보람을 느낍니다. 앞으로도 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다. 감사합니다!",3.67.0,2025-06-29 23:49:54,before
Kazu Woo,독점을 했으면서 해외 ott들이 다 나왔는데 혼자 안나오네요,1,0,3.67.0,"안녕하세요, 라프텔입니다. 어떤 작품을 기대하셨을까요? 2025년 3분기 독점 공개 예정작은 아래 고객센터 공지사항에서 확인하실 수 있습니다. 앞으로도 좋은 작품으로 보답드릴게요! ▶︎ https://help.laftel.net/hc/ko/articles/13121277132687",3.67.0,2025-06-29 12:47:29,before
이민정,이제 없으면 못산다,5,0,3.67.0,"안녕하세요, 라프텔 고객센터입니다. 고객님께서 만족하셨다니 저희도 기쁘고 보람을 느낍니다. 앞으로도 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다. 감사합니다!",3.67.0,2025-06-28 21:05:42,before
김서윤,"최근 고전 애니메이션들이 추가되고 있는 것 같아서 기쁩니다. 다른 플랫폼 독점작들을 라프텔에서 못 보는 건 뼈아프지만 그래도 폭넓게 볼 수 있는 것 같습니다. 호들요나 붉은여우 같은 오리지널 작품이 꾸준히 나오는 것, 상점에서 굿즈 구매가 편한 것도 좋습니다. 한 가지, 꽤 예전에는 제작사 별로 태그 검색을 할 수 있었는데 사라진 게 종종 아쉽습니다. 그 제작사 특유의 스타일이 좋아서 비슷한 작품을 찾아보고 싶을 때 유용했는데 이용하는 사람이 별로 없었던 걸까요.",5,7,3.67.0,"안녕하세요, 라프텔 고객센터입니다. 고객님의 긍정적인 말씀은 저희에게 큰 응원이 됩니다. 만족스러운 경험을 하셨다니 저희도 매우 뿌듯합니다. 앞으로도 지속적으로 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다. 감사합니다!",3.67.0,2025-06-28 18:21:16,before
cocopalm_ peach_,중복결제좀 그만 시켜요 넷플릭스에서 특정작품은 추가요금받나요 수정) 특정 작품은 추가결제를 요구하는거에 불만하는 거잖아요. 왜 일부로 동문서답하시나요? 나온지1년이 넘어도 개별결재를 해야하면 맴버쉽을 이용하는 이유가 뭔가요?,3,0,3.66.0,"안녕하세요, 라프텔 고객센터입니다. 멤버십을 이용 중인데도 일부 작품이 별도 결제 대상으로 제공되어 의문이 드셨을 것 같습니다. 말씀해 주신 것처럼, 일부 최신작이나 극장판 등은 콘텐츠 권리사의 요청에 따라 멤버십 포함이 제한되며, 별도 대여·구매 방식으로만 제공되는 경우가 있습니다. 이는 라프텔이 임의로 결정하는 사항이 아니라, 콘텐츠 제공사의 계약 조건에 따라 결정되기 때문에 모든 작품을 동일하게 제공해 드리기 어려운 점 양해 부탁드립니다.",3.66.0,2025-06-28 15:49:47,before
전윤재,좋은건 있는데 왜 본인인증을 해야 되나요,4,0,3.67.0,"안녕하세요, 라프텔 고객센터입니다. 라프텔은 연령 제한 콘텐츠 보호, 부정 이용 예방, 법적 의무 이행 등을 위해 회원 가입 시 본인 명의 휴대폰 인증을 필수로 진행하고 있으며, 이때 성인 인증도 함께 이뤄집니다. 안전한 이용을 위한 절차이니 양해 부탁드립니다. 감사합니다.",3.67.0,2025-06-28 06:35:39,before
김주철,이만한 애니앱 없음,5,0,3.67.0,"안녕하세요, 라프텔 고객센터입니다. 고객님의 소중한 긍정 리뷰에 진심으로 감사드립니다. 즐거운 경험을 제공할 수 있어 매우 기쁘며, 앞으로도 기대에 부응할 수 있도록 최선을 다하겠습니다. 계속해서 라프텔과 함께해 주세요!",3.67.0,2025-06-28 05:17:11,before
Glitter,"안녕하세요, 늘 수고 많으십니다. 구매 후 다운로드한 영상이 어느 날부터 갑자기 '에피소드를 불러오는 데 실패했습니다.' 라는 멘트와 함께 재생이 안 됩니다. 기껏 포인트 주고 소장했는데 왜 영상 재생이 안 되는 걸까요? 돈 먹힌 느낌이라 기분이 좀 그렇네요. 한번 확인 부탁드립니다. 참고로 구매 안 한 다른 애니들은 멀쩡하게 잘 나옵니다.",5,1,3.66.0,"안녕하세요, 라프텔 고객센터입니다. 이용 불편을 겪으셨다니 송구합니다. 말씀해 주신 현상은 콘텐츠 자체의 문제가 아닌, 기기의 저장 환경이나 다운로드 데이터 손상 등의 환경적인 요인으로 인해 발생할 수 있어요. 구매하신 콘텐츠는 언제든지 다시 다운로드하여 시청 가능하니 아래 안내를 참고해 문제 해결을 시도해 주시면 감사하겠습니다. ▶︎ https://help.laftel.net/hc/ko/articles/12299629736847",3.66.0,2025-06-26 06:20:12,before
김신비김신비,굳,5,0,3.66.0,"안녕하세요, 라프텔 고객센터입니다. 고객님께서 만족하셨다니 저희도 기쁘고 보람을 느낍니다. 앞으로도 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다. 감사합니다!",3.66.0,2025-06-26 00:32:44,before
에ᅦ베베벱,왠만해서는 쓰지마세요. 짜증나서진짜.. 티비로 연결해서 보려고 연결했는데 전 계정으로 로그인되고 심지어 오류가 계속 걸려서 전계정을 탈퇴해도 해결이 안됩니다; 그래서 맴버십 환불하려했더니 하나라도 보면 환불 안해준다합니다. 여기서 제가 다운로드하고 냅다 우기시는걸로 보이실수 있는데 폰에서 바로 티비로 연결할때 영상을 다운로드하고 그 다운로드한 영상에서 티비연결을 할수있습니다. 그런데 이때 다운로드는 했는데 티비 연결이 안되버리면 그냥 돈낭비 하시는겁니다. 다들 이딴거 쓰지마시고 다른 앱이나 링크 찾아보시길 바라겠습니다.,2,2,3.66.0,"안녕하세요, 라프텔 고객센터입니다. 다운로드 재생은 오프라인 시청용으로, 크롬캐스트 연결은 지원되지 않습니다. 크롬캐스트로 보시려면 모바일 기기와 TV가 동일한 Wi-Fi에 연결된 상태에서 온라인 스트리밍으로 이용해 주세요. TV에서는 Android TV, Apple TV, 삼성/LG 스마트 TV용 라프텔 앱을 통해도 시청하실 수 있습니다. 자세한 방법은 https://help.laftel.net/hc/ko/articles/6011122152079 를 참고해주세요.",3.66.0,2025-06-25 17:44:08,before
박상훈,신작들을 빠르게 볼 수 있어서 좋아요.,5,1,3.66.0,"안녕하세요, 라프텔 고객센터입니다. 고객님의 소중한 긍정 리뷰에 진심으로 감사드립니다. 즐거운 경험을 제공할 수 있어 매우 기쁘며, 앞으로도 기대에 부응할 수 있도록 최선을 다하겠습니다. 계속해서 라프텔과 함께해 주세요!",3.66.0,2025-06-25 14:03:43,before
이희진,나머지는 다 좋은데 캡쳐기능 좀 제발 다시 주세요...,4,0,,"안녕하세요, 라프텔 고객센터입니다. 유감스럽게도 라프텔 모바일 앱의 스크린샷 기능은 애니메이션 저작권자의 공중 송신권, 배포권, 2차적 저작물 작성권 등 저작권 침해 가능성이 있어 법적 이유로 제공이 중단되었습니다. 이로 인해 불편을 끼쳐드려 죄송하며 너른 양해 부탁드립니다. 자세한 내용은 공지사항에서 확인 부탁드립니다. ▶︎ https://help.laftel.net/hc/ko/articles/9199749896847",,2025-06-25 08:39:20,before
Yongsoon kim,유리 온 아이스 보고싶다 😮‍💨,1,2,3.66.0,"안녕하세요, 라프텔 고객센터입니다. 보고 싶은 작품을 추천해 주셔서 감사합니다. 현재 해당 작품의 서비스는 어렵지만, 더 다양한 애니메이션을 확보하여 고객님께 만족을 드릴 수 있도록 최선을 다하겠습니다. 아울러, 보고 싶은 작품을 제안해 주시면, 소중한 의견으로 받아들여 세심히 검토하겠습니다. ▶︎ 라프텔에 보고 싶은 작품 제안하기: https://laftel.net/form/request/new-item",3.66.0,2025-06-24 11:26:39,before
Hyejo Choi,최고의 애니어플,5,0,3.66.0,"안녕하세요, 라프텔 고객센터입니다. 고객님의 긍정적인 피드백에 진심으로 감사드립니다! 저희 서비스가 만족스러우셨다니 정말 기쁩니다. 앞으로도 더 많은 즐거움을 드릴 수 있도록 최선을 다하겠습니다.",3.66.0,2025-06-23 23:51:19,before
